Artikelnummer,Attributname,Attributwert
MCP7F00-A002R30N,FAQ,"Welche Datenrate und Bauform hat das MCP7F00-A002R30N?||Das MCP7F00-A002R30N ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das MCP7F00-A002R30N?||Das MCP7F00-A002R30N hat eine feste Länge von 30 m (Aktives optisches Kabel (AOC)).##Benötigt das MCP7F00-A002R30N eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das MCP7F00-A002R30N?||Das MCP7F00-A002R30N ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MCP7F00-A002R30N?||Das MCP7F00-A002R30N ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MCP7F00-A002R30N typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MCP7F00-A002R30N mit NVIDIA-Geräten kompatibel?||Das MCP7F00-A002R30N ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MCP7F00-A02AR30L,FAQ,"Welche Datenrate und Bauform hat das MCP7F00-A02AR30L?||Das MCP7F00-A02AR30L ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das MCP7F00-A02AR30L?||Das MCP7F00-A02AR30L hat eine feste Länge von 30 m (Aktives optisches Kabel (AOC)).##Benötigt das MCP7F00-A02AR30L eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das MCP7F00-A02AR30L?||Das MCP7F00-A02AR30L ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MCP7F00-A02AR30L?||Das MCP7F00-A02AR30L ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MCP7F00-A02AR30L typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MCP7F00-A02AR30L mit NVIDIA-Geräten kompatibel?||Das MCP7F00-A02AR30L ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MCP7F00-A003R30L,FAQ,"Welche Datenrate und Bauform hat das MCP7F00-A003R30L?||Das MCP7F00-A003R30L ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das MCP7F00-A003R30L?||Das MCP7F00-A003R30L hat eine feste Länge von 30 m (Aktives optisches Kabel (AOC)).##Benötigt das MCP7F00-A003R30L eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das MCP7F00-A003R30L?||Das MCP7F00-A003R30L ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MCP7F00-A003R30L?||Das MCP7F00-A003R30L ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MCP7F00-A003R30L typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MCP7F00-A003R30L mit NVIDIA-Geräten kompatibel?||Das MCP7F00-A003R30L ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MCP7F00-A005R26L,FAQ,"Welche Datenrate und Bauform hat das MCP7F00-A005R26L?||Das MCP7F00-A005R26L ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das MCP7F00-A005R26L?||Das MCP7F00-A005R26L hat eine feste Länge von 26 m (Aktives optisches Kabel (AOC)).##Benötigt das MCP7F00-A005R26L eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das MCP7F00-A005R26L?||Das MCP7F00-A005R26L ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MCP7F00-A005R26L?||Das MCP7F00-A005R26L ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MCP7F00-A005R26L typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MCP7F00-A005R26L mit NVIDIA-Geräten kompatibel?||Das MCP7F00-A005R26L ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MMA1L10-CR,FAQ,"Welche Datenrate und Bauform hat das MMA1L10-CR?||Das MMA1L10-CR ist ein QSFP28-Modul mit 100 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das MMA1L10-CR?||Das MMA1L10-CR hat den Formfaktor QSFP28 mit LC (Duplex)-Schnittstelle.##Welche Reichweite erreicht das MMA1L10-CR?||Laut Spezifikation erreicht das MMA1L10-CR bis 10 km (Wellenlänge 1295,56 / 1300,05 / 1304,58 / 1309,14 nm (LAN-WDM, 4 Lanes)).##Welcher Fasertyp ist erforderlich?||Das MMA1L10-CR ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das MMA1L10-CR DOM/DDM?||Ja, das MMA1L10-CR unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das MMA1L10-CR?||Das MMA1L10-CR ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MMA1L10-CR typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das MMA1L10-CR mit NVIDIA-Geräten kompatibel?||Das MMA1L10-CR ist eine NVIDIA-Optik-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MMA1L30-CR,FAQ,"Welche Datenrate und Bauform hat das MMA1L30-CR?||Das MMA1L30-CR ist ein QSFP28-Modul mit 100 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das MMA1L30-CR?||Das MMA1L30-CR hat den Formfaktor QSFP28 mit LC (Duplex)-Schnittstelle.##Welche Reichweite erreicht das MMA1L30-CR?||Laut Spezifikation erreicht das MMA1L30-CR bis 2 km (Wellenlänge 1271 / 1291 / 1311 / 1331 nm (CWDM4, 4 Lanes)).##Welcher Fasertyp ist erforderlich?||Das MMA1L30-CR ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das MMA1L30-CR DOM/DDM?||Ja, das MMA1L30-CR unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das MMA1L30-CR?||Das MMA1L30-CR ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MMA1L30-CR typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das MMA1L30-CR mit NVIDIA-Geräten kompatibel?||Das MMA1L30-CR ist eine NVIDIA-Optik-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MMA1B00-C100D,FAQ,"Welche Datenrate und Bauform hat das MMA1B00-C100D?||Das MMA1B00-C100D ist ein QSFP28-Modul mit 100 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das MMA1B00-C100D?||Das MMA1B00-C100D hat den Formfaktor QSFP28 mit LC (Duplex)-Schnittstelle.##Welche Reichweite erreicht das MMA1B00-C100D?||Laut Spezifikation erreicht das MMA1B00-C100D bis 100 m (Wellenlänge 850 nm).##Welcher Fasertyp ist erforderlich?||Das MMA1B00-C100D ist für Multimode-Glasfaser (MMF) ausgelegt.##Unterstützt das MMA1B00-C100D DOM/DDM?||Ja, das MMA1B00-C100D unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das MMA1B00-C100D?||Das MMA1B00-C100D ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MMA1B00-C100D typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das MMA1B00-C100D mit NVIDIA-Geräten kompatibel?||Das MMA1B00-C100D ist eine NVIDIA-Optik-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MCP2M00-A001E30N,FAQ,"Welche Datenrate und Bauform hat das MCP2M00-A001E30N?||Das MCP2M00-A001E30N ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das MCP2M00-A001E30N?||Das MCP2M00-A001E30N hat eine feste Länge von 30 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das MCP2M00-A001E30N eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das MCP2M00-A001E30N?||Das MCP2M00-A001E30N ist als SFP28 auf SFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MCP2M00-A001E30N?||Das MCP2M00-A001E30N ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MCP2M00-A001E30N typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MCP2M00-A001E30N mit NVIDIA-Geräten kompatibel?||Das MCP2M00-A001E30N ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MCP2M00-A01AE30N,FAQ,"Welche Datenrate und Bauform hat das MCP2M00-A01AE30N?||Das MCP2M00-A01AE30N ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das MCP2M00-A01AE30N?||Das MCP2M00-A01AE30N hat eine feste Länge von 30 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das MCP2M00-A01AE30N eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das MCP2M00-A01AE30N?||Das MCP2M00-A01AE30N ist als SFP28 auf SFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MCP2M00-A01AE30N?||Das MCP2M00-A01AE30N ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MCP2M00-A01AE30N typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MCP2M00-A01AE30N mit NVIDIA-Geräten kompatibel?||Das MCP2M00-A01AE30N ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MCP2M00-A002E30N,FAQ,"Welche Datenrate und Bauform hat das MCP2M00-A002E30N?||Das MCP2M00-A002E30N ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das MCP2M00-A002E30N?||Das MCP2M00-A002E30N hat eine feste Länge von 30 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das MCP2M00-A002E30N eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das MCP2M00-A002E30N?||Das MCP2M00-A002E30N ist als SFP28 auf SFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MCP2M00-A002E30N?||Das MCP2M00-A002E30N ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MCP2M00-A002E30N typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MCP2M00-A002E30N mit NVIDIA-Geräten kompatibel?||Das MCP2M00-A002E30N ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MCP2M00-A02AE30L,FAQ,"Welche Datenrate und Bauform hat das MCP2M00-A02AE30L?||Das MCP2M00-A02AE30L ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das MCP2M00-A02AE30L?||Das MCP2M00-A02AE30L hat eine feste Länge von 30 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das MCP2M00-A02AE30L eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das MCP2M00-A02AE30L?||Das MCP2M00-A02AE30L ist als SFP28 auf SFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MCP2M00-A02AE30L?||Das MCP2M00-A02AE30L ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MCP2M00-A02AE30L typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MCP2M00-A02AE30L mit NVIDIA-Geräten kompatibel?||Das MCP2M00-A02AE30L ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MCP2M00-A003E30L,FAQ,"Welche Datenrate und Bauform hat das MCP2M00-A003E30L?||Das MCP2M00-A003E30L ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das MCP2M00-A003E30L?||Das MCP2M00-A003E30L hat eine feste Länge von 30 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das MCP2M00-A003E30L eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das MCP2M00-A003E30L?||Das MCP2M00-A003E30L ist als SFP28 auf SFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MCP2M00-A003E30L?||Das MCP2M00-A003E30L ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MCP2M00-A003E30L typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MCP2M00-A003E30L mit NVIDIA-Geräten kompatibel?||Das MCP2M00-A003E30L ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MCP2M00-A005E26L,FAQ,"Welche Datenrate und Bauform hat das MCP2M00-A005E26L?||Das MCP2M00-A005E26L ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das MCP2M00-A005E26L?||Das MCP2M00-A005E26L hat eine feste Länge von 26 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das MCP2M00-A005E26L eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das MCP2M00-A005E26L?||Das MCP2M00-A005E26L ist als SFP28 auf SFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MCP2M00-A005E26L?||Das MCP2M00-A005E26L ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MCP2M00-A005E26L typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MCP2M00-A005E26L mit NVIDIA-Geräten kompatibel?||Das MCP2M00-A005E26L ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MMA2L20-AR,FAQ,"Welche Datenrate und Bauform hat das MMA2L20-AR?||Das MMA2L20-AR ist ein SFP28-Modul mit 25 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das MMA2L20-AR?||Das MMA2L20-AR hat den Formfaktor SFP28 mit LC (Duplex)-Schnittstelle.##Welche Reichweite erreicht das MMA2L20-AR?||Laut Spezifikation erreicht das MMA2L20-AR bis 10 km (Wellenlänge 1310 nm).##Welcher Fasertyp ist erforderlich?||Das MMA2L20-AR ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das MMA2L20-AR DOM/DDM?||Ja, das MMA2L20-AR unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das MMA2L20-AR?||Das MMA2L20-AR ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MMA2L20-AR typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das MMA2L20-AR mit NVIDIA-Geräten kompatibel?||Das MMA2L20-AR ist eine NVIDIA-Optik-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MMA2P00-AS,FAQ,"Welche Datenrate und Bauform hat das MMA2P00-AS?||Das MMA2P00-AS ist ein SFP28-Modul mit 25 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das MMA2P00-AS?||Das MMA2P00-AS hat den Formfaktor SFP28 mit LC (Duplex)-Schnittstelle.##Welche Reichweite erreicht das MMA2P00-AS?||Laut Spezifikation erreicht das MMA2P00-AS bis 100 m (Wellenlänge 850 nm).##Welcher Fasertyp ist erforderlich?||Das MMA2P00-AS ist für Multimode-Glasfaser (MMF) ausgelegt.##Unterstützt das MMA2P00-AS DOM/DDM?||Ja, das MMA2P00-AS unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das MMA2P00-AS?||Das MMA2P00-AS ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MMA2P00-AS typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das MMA2P00-AS mit NVIDIA-Geräten kompatibel?||Das MMA2P00-AS ist eine NVIDIA-Optik-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
