Artikelnummer;Artikelname;Kurzbeschreibung;Beschreibung;URL-Pfad;Artikelgewicht;Versandgewicht;HAN;Hersteller;Versandklasse;Verkaufseinheit;Titel-Tag (SEO);Meta-Description (SEO);Kategorie Ebene 1;Kategorie Ebene 2;Kategorie Ebene 3;Überverkauf Plattform Hexwaren;Bestandsführung aktiv;Überverkäufe möglich
FN-TRAN-QSFPDD-SR8;Fortinet FN-TRAN-QSFPDD-SR8 400 GE QSFP-DD-Transceiver – Multimode-Glasfaser, MPO-16 APC, 100 m;<p>Das Fortinet FN-TRAN-QSFPDD-SR8 ist ein 400-Gigabit-QSFP-DD-Transceiver für Multimode-Glasfaser. Mit MPO-16-APC-Anschluss überbrückt es bis zu 100 m und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit QSFP-DD-Steckplätzen vorgesehen. Die optische Übertragung erfolgt bei 850 nm.</p>;"<p>Das Fortinet FN-TRAN-QSFPDD-SR8 ist ein 400-Gigabit-Transceiver im QSFP-DD-Formfaktor, der für den Betrieb über Multimode-Glasfaser ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Die Wellenlänge beträgt 850 nm. Über den MPO-16-APC-Anschluss überbrückt das Modul Strecken von bis zu 100 m, der getestete Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit QSFP-DD-Steckplätzen vorgesehen. Die Auslieferung des FN-TRAN-QSFPDD-SR8 erfolgt als versiegelte Neuware für den direkten Produktiv- oder Ersatzeinsatz. Laut Datenblatt der Transceiver-Typ SR8, die Betriebswellenlänge 850 nm, die Reichweite 100 m; der Betriebstemperaturbereich liegt bei 0 °C bis 70 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-tran-qsfpdd-sr8;0,06;0,22;FN-TRAN-QSFPDD-SR8;Fortinet;standard;Stk;Fortinet FN-TRAN-QSFPDD-SR8 400G QSFP-DD 100 m | Hexwaren;Original Fortinet FN-TRAN-QSFPDD-SR8 400-Gigabit-QSFP-DD-Transceiver für Multimode: MPO-16 APC, 100 m, 850 nm. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;QSFP-DD;TRUE;Y;Y
FN-TRAN-QSFPDD-DR4;Fortinet FN-TRAN-QSFPDD-DR4 400 GE QSFP-DD-Transceiver – Singlemode-Glasfaser, MPO-12, 500 m;<p>Das Fortinet FN-TRAN-QSFPDD-DR4 ist ein 400-Gigabit-QSFP-DD-Transceiver für Singlemode-Glasfaser. Mit MPO-12-Anschluss überbrückt es bis zu 500 m und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit QSFP-DD-Steckplätzen vorgesehen. Die optische Übertragung erfolgt bei 1310 nm.</p>;"<p>Das Fortinet FN-TRAN-QSFPDD-DR4 ist ein 400-Gigabit-Transceiver im QSFP-DD-Formfaktor, der für den Betrieb über Singlemode-Glasfaser ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Die Wellenlänge beträgt 1310 nm. Über den MPO-12-Anschluss überbrückt das Modul Strecken von bis zu 500 m, der getestete Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit QSFP-DD-Steckplätzen vorgesehen. Die Auslieferung des FN-TRAN-QSFPDD-DR4 erfolgt als versiegelte Neuware für den direkten Produktiv- oder Ersatzeinsatz. Laut Datenblatt der Transceiver-Typ DR4, die Betriebswellenlänge 1310 nm, die Reichweite 500 m; der Betriebstemperaturbereich liegt bei 0 °C bis 70 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-tran-qsfpdd-dr4;0,06;0,22;FN-TRAN-QSFPDD-DR4;Fortinet;standard;Stk;Fortinet FN-TRAN-QSFPDD-DR4 400G QSFP-DD 500 m | Hexwaren;Original Fortinet FN-TRAN-QSFPDD-DR4 400-Gigabit-QSFP-DD-Transceiver für Singlemode: MPO-12, 500 m, 1310 nm. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;QSFP-DD;TRUE;Y;Y
FN-TRAN-QSFPDD-LR4;Fortinet FN-TRAN-QSFPDD-LR4 400 GE QSFP-DD-Transceiver – Singlemode-Glasfaser, Duplex LC, 10 km;<p>Das Fortinet FN-TRAN-QSFPDD-LR4 ist ein 400-Gigabit-QSFP-DD-Transceiver für Singlemode-Glasfaser. Mit Duplex-LC-Anschluss überbrückt es bis zu 10 km und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Es entspricht dem Standard 400G-Base-LR4. Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit QSFP-DD-Steckplätzen vorgesehen.</p>;"<p>Das Fortinet FN-TRAN-QSFPDD-LR4 ist ein 400-Gigabit-Transceiver im QSFP-DD-Formfaktor, der für den Betrieb über Singlemode-Glasfaser ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Das Modul sendet im Wellenlängenbereich 1273–1287 nm (LWDM, 4 Wellenlängen). Über den Duplex-LC-Anschluss überbrückt das Modul Strecken von bis zu 10 km, der getestete Betriebstemperaturbereich reicht von 0 °C bis 70 °C. Es entspricht dem Standard 400G-Base-LR4.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit QSFP-DD-Steckplätzen vorgesehen. Laut Datenblatt der Transceiver-Typ LR4, die Betriebswellenlänge 1273–1287 nm (LWDM, 4 Wellenlängen), die Reichweite 10 km, der Standard 400G-Base-LR4; der Betriebstemperaturbereich liegt bei 0 °C bis 70 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-tran-qsfpdd-lr4;0,06;0,22;FN-TRAN-QSFPDD-LR4;Fortinet;standard;Stk;Fortinet FN-TRAN-QSFPDD-LR4 400G QSFP-DD 10 km | Hexwaren;Original Fortinet FN-TRAN-QSFPDD-LR4 400-Gigabit-QSFP-DD-Transceiver für Singlemode: Duplex LC, 10 km. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;QSFP-DD;TRUE;Y;Y
FN-TRAN-QSFPDD-FR4;Fortinet FN-TRAN-QSFPDD-FR4 400 GE QSFP-DD-Transceiver – Singlemode-Glasfaser, Duplex LC, 2 km;<p>Das Fortinet FN-TRAN-QSFPDD-FR4 ist ein 400-Gigabit-QSFP-DD-Transceiver für Singlemode-Glasfaser. Mit Duplex-LC-Anschluss überbrückt es bis zu 2 km und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Es entspricht dem Standard 400G-Base-FR4. Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit QSFP-DD-Steckplätzen vorgesehen.</p>;"<p>Das Fortinet FN-TRAN-QSFPDD-FR4 ist ein 400-Gigabit-Transceiver im QSFP-DD-Formfaktor, der für den Betrieb über Singlemode-Glasfaser ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Das Modul sendet im Wellenlängenbereich 1271–1331 nm (CWDM, 4 Wellenlängen). Über den Duplex-LC-Anschluss überbrückt das Modul Strecken von bis zu 2 km, der getestete Betriebstemperaturbereich reicht von 0 °C bis 70 °C. Es entspricht dem Standard 400G-Base-FR4.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit QSFP-DD-Steckplätzen vorgesehen. Laut Datenblatt der Transceiver-Typ FR4, die Betriebswellenlänge 1271–1331 nm (CWDM, 4 Wellenlängen), die Reichweite 2 km, der Standard 400G-Base-FR4; der Betriebstemperaturbereich liegt bei 0 °C bis 70 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-tran-qsfpdd-fr4;0,06;0,22;FN-TRAN-QSFPDD-FR4;Fortinet;standard;Stk;Fortinet FN-TRAN-QSFPDD-FR4 400G QSFP-DD 2 km | Hexwaren;Original Fortinet FN-TRAN-QSFPDD-FR4 400-Gigabit-QSFP-DD-Transceiver für Singlemode: Duplex LC, 2 km. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;QSFP-DD;TRUE;Y;Y
FN-TRAN-QSFPDD-DR4+;Fortinet FN-TRAN-QSFPDD-DR4+ 400 GE QSFP-DD-Transceiver – Singlemode-Glasfaser, MPO-12, 2 km;<p>Das Fortinet FN-TRAN-QSFPDD-DR4+ ist ein 400-Gigabit-QSFP-DD-Transceiver für Singlemode-Glasfaser. Mit MPO-12-Anschluss überbrückt es bis zu 2 km und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit QSFP-DD-Steckplätzen vorgesehen. Die optische Übertragung erfolgt bei 1311 nm.</p>;"<p>Das Fortinet FN-TRAN-QSFPDD-DR4+ ist ein 400-Gigabit-Transceiver im QSFP-DD-Formfaktor, der für den Betrieb über Singlemode-Glasfaser ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Die Wellenlänge beträgt 1311 nm. Über den MPO-12-Anschluss überbrückt das Modul Strecken von bis zu 2 km, der getestete Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit QSFP-DD-Steckplätzen vorgesehen. Die Auslieferung des FN-TRAN-QSFPDD-DR4+ erfolgt als versiegelte Neuware für den direkten Produktiv- oder Ersatzeinsatz. Laut Datenblatt der Transceiver-Typ DR4, die Betriebswellenlänge 1311 nm, die Reichweite 2 km; der Betriebstemperaturbereich liegt bei 0 °C bis 70 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-tran-qsfpdd-dr4+;0,06;0,22;FN-TRAN-QSFPDD-DR4+;Fortinet;standard;Stk;Fortinet FN-TRAN-QSFPDD-DR4+ 400G QSFP-DD 2 km | Hexwaren;Original Fortinet FN-TRAN-QSFPDD-DR4+ 400-Gigabit-QSFP-DD-Transceiver für Singlemode: MPO-12, 2 km, 1311 nm. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;QSFP-DD;TRUE;Y;Y
SP-CABLE-ADASFP+;Fortinet SP-CABLE-ADASFP+ 10 GE DAC (aktiv) – fest konfektioniert, 10 m;"<p>Das Fortinet SP-CABLE-ADASFP+ ist ein 10-Gigabit-aktives Direct-Attach-Kupferkabel. Über eine Länge von 10 m verbindet es zwei SFP+ and SFP/SFP+-Ports direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit SFP+ and SFP/SFP+-Steckplätzen vorgesehen.</p>";<p>Das Fortinet SP-CABLE-ADASFP+ ist ein 10-Gigabit-aktives Direct-Attach-Kupferkabel im DAC-Formfaktor mit fest konfektionierten Enden.</p><p>Über eine Länge von 10 m verbindet das Kabel zwei SFP+ and SFP/SFP+-Ports direkt. Die aktive Twinax-Elektronik des SP-CABLE-ADASFP+ erlaubt größere Längen als ein rein passives DAC. Der Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit SFP+ and SFP/SFP+-Steckplätzen vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 10 m. Als aktives Twinax-Kupferkabel ist es über die gesamte Länge von 10 m elektrisch verstärkt und meldet seinen Betriebszustand laut Datenblatt per digitalem Monitoring (DDM). Originales Fortinet-Direktanschlusskabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>;fortinet/sp-cable-adasfp+;0,02;0,15;SP-CABLE-ADASFP+;Fortinet;standard;Stk;Fortinet SP-CABLE-ADASFP+ 10G DAC 10 m | Hexwaren;Original Fortinet SP-CABLE-ADASFP+ 10-Gigabit-aktives Direct-Attach-Kupferkabel, 10 m. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für Fortinet-SFP+ and SFP/SFP+-Steckplätze.;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
FN-CABLE-SFP+1;Fortinet FN-CABLE-SFP+1 10 GE DAC – fest konfektioniert, 1 m;"<p>Das Fortinet FN-CABLE-SFP+1 ist ein 10-Gigabit-passives Direct-Attach-Kupferkabel (DAC). Über eine Länge von 1 m verbindet es zwei SFP/ SFP+-Ports direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Direktverbindung im Rack. Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit SFP/ SFP+-Steckplätzen vorgesehen.</p>";"<p>Das Fortinet FN-CABLE-SFP+1 ist ein 10-Gigabit-passives Direct-Attach-Kupferkabel im DAC-Formfaktor mit fest konfektionierten Enden.</p><p>Über eine Länge von 1 m verbindet das Kabel zwei SFP/ SFP+-Ports direkt. Als passive Twinax-Baugruppe kommt das FN-CABLE-SFP+1 ohne eigene Stromversorgung aus. Der Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit SFP/ SFP+-Steckplätzen vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 1 m; der passive Twinax-Kupferaufbau benötigt keine externe Stromversorgung und unterstützt kein DOM. Originales Fortinet-Direktanschlusskabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-cable-sfp+1;0,02;0,15;FN-CABLE-SFP+1;Fortinet;standard;Stk;Fortinet FN-CABLE-SFP+1 10G DAC 1 m | Hexwaren;Original Fortinet FN-CABLE-SFP+1 10-Gigabit-passives Direct-Attach-Kupferkabel (DAC), 1 m. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für Fortinet-SFP/ SFP+-Steckplätze.;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
FN-CABLE-SFP+3;Fortinet FN-CABLE-SFP+3 10 GE DAC – fest konfektioniert, 3 m;"<p>Das Fortinet FN-CABLE-SFP+3 ist ein 10-Gigabit-passives Direct-Attach-Kupferkabel (DAC). Über eine Länge von 3 m verbindet es zwei SFP/SFP+-Ports direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Direktverbindung im Rack. Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit SFP/SFP+-Steckplätzen vorgesehen.</p>";"<p>Das Fortinet FN-CABLE-SFP+3 ist ein 10-Gigabit-passives Direct-Attach-Kupferkabel im DAC-Formfaktor mit fest konfektionierten Enden.</p><p>Über eine Länge von 3 m verbindet das Kabel zwei SFP/SFP+-Ports direkt. Als passive Twinax-Baugruppe kommt das FN-CABLE-SFP+3 ohne eigene Stromversorgung aus. Der Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit SFP/SFP+-Steckplätzen vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 3 m; der passive Twinax-Kupferaufbau benötigt keine externe Stromversorgung und unterstützt kein DOM. Originales Fortinet-Direktanschlusskabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-cable-sfp+3;0,02;0,15;FN-CABLE-SFP+3;Fortinet;standard;Stk;Fortinet FN-CABLE-SFP+3 10G DAC 3 m | Hexwaren;Original Fortinet FN-CABLE-SFP+3 10-Gigabit-passives Direct-Attach-Kupferkabel (DAC), 3 m. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für Fortinet-SFP/SFP+-Steckplätze.;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
FN-CABLE-SFP+5;Fortinet FN-CABLE-SFP+5 10 GE DAC – fest konfektioniert, 5 m;"<p>Das Fortinet FN-CABLE-SFP+5 ist ein 10-Gigabit-passives Direct-Attach-Kupferkabel (DAC). Über eine Länge von 5 m verbindet es zwei SFP/SFP+-Ports direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Direktverbindung im Rack. Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit SFP/SFP+-Steckplätzen vorgesehen.</p>";"<p>Das Fortinet FN-CABLE-SFP+5 ist ein 10-Gigabit-passives Direct-Attach-Kupferkabel im DAC-Formfaktor mit fest konfektionierten Enden.</p><p>Über eine Länge von 5 m verbindet das Kabel zwei SFP/SFP+-Ports direkt. Als passive Twinax-Baugruppe kommt das FN-CABLE-SFP+5 ohne eigene Stromversorgung aus. Der Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit SFP/SFP+-Steckplätzen vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 5 m; der passive Twinax-Kupferaufbau benötigt keine externe Stromversorgung und unterstützt kein DOM. Originales Fortinet-Direktanschlusskabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-cable-sfp+5;0,02;0,15;FN-CABLE-SFP+5;Fortinet;standard;Stk;Fortinet FN-CABLE-SFP+5 10G DAC 5 m | Hexwaren;Original Fortinet FN-CABLE-SFP+5 10-Gigabit-passives Direct-Attach-Kupferkabel (DAC), 5 m. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für Fortinet-SFP/SFP+-Steckplätze.;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
FN-CABLE-SFP28-1;Fortinet FN-CABLE-SFP28-1 25 GE DAC – fest konfektioniert, 1 m;"<p>Das Fortinet FN-CABLE-SFP28-1 ist ein 25-Gigabit-passives Direct-Attach-Kupferkabel (DAC). Über eine Länge von 1 m verbindet es zwei SFP28-Ports direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Direktverbindung im Rack. Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit SFP28-Steckplätzen vorgesehen.</p>";"<p>Das Fortinet FN-CABLE-SFP28-1 ist ein 25-Gigabit-passives Direct-Attach-Kupferkabel im DAC-Formfaktor mit fest konfektionierten Enden.</p><p>Über eine Länge von 1 m verbindet das Kabel zwei SFP28-Ports direkt. Als passive Twinax-Baugruppe kommt das FN-CABLE-SFP28-1 ohne eigene Stromversorgung aus. Der Betriebstemperaturbereich reicht von -40 °C bis 85 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit SFP28-Steckplätzen vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 1 m; der passive Twinax-Kupferaufbau benötigt keine externe Stromversorgung und unterstützt kein DOM. Originales Fortinet-Direktanschlusskabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-cable-sfp28-1;0,02;0,15;FN-CABLE-SFP28-1;Fortinet;standard;Stk;Fortinet FN-CABLE-SFP28-1 25G DAC 1 m | Hexwaren;Original Fortinet FN-CABLE-SFP28-1 25-Gigabit-passives Direct-Attach-Kupferkabel (DAC), 1 m. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für Fortinet-SFP28-Steckplätze.;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
FN-CABLE-SFP28-3;Fortinet FN-CABLE-SFP28-3 25 GE DAC – fest konfektioniert, 3 m;"<p>Das Fortinet FN-CABLE-SFP28-3 ist ein 25-Gigabit-passives Direct-Attach-Kupferkabel (DAC). Über eine Länge von 3 m verbindet es zwei SFP28-Ports direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Direktverbindung im Rack. Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit SFP28-Steckplätzen vorgesehen.</p>";"<p>Das Fortinet FN-CABLE-SFP28-3 ist ein 25-Gigabit-passives Direct-Attach-Kupferkabel im DAC-Formfaktor mit fest konfektionierten Enden.</p><p>Über eine Länge von 3 m verbindet das Kabel zwei SFP28-Ports direkt. Als passive Twinax-Baugruppe kommt das FN-CABLE-SFP28-3 ohne eigene Stromversorgung aus. Der Betriebstemperaturbereich reicht von -40 °C bis 85 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit SFP28-Steckplätzen vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 3 m; der passive Twinax-Kupferaufbau benötigt keine externe Stromversorgung und unterstützt kein DOM. Originales Fortinet-Direktanschlusskabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-cable-sfp28-3;0,02;0,15;FN-CABLE-SFP28-3;Fortinet;standard;Stk;Fortinet FN-CABLE-SFP28-3 25G DAC 3 m | Hexwaren;Original Fortinet FN-CABLE-SFP28-3 25-Gigabit-passives Direct-Attach-Kupferkabel (DAC), 3 m. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für Fortinet-SFP28-Steckplätze.;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
FN-CABLE-SFP28-5;Fortinet FN-CABLE-SFP28-5 25 GE DAC – fest konfektioniert, 5 m;"<p>Das Fortinet FN-CABLE-SFP28-5 ist ein 25-Gigabit-passives Direct-Attach-Kupferkabel (DAC). Über eine Länge von 5 m verbindet es zwei SFP28-Ports direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Direktverbindung im Rack. Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit SFP28-Steckplätzen vorgesehen.</p>";"<p>Das Fortinet FN-CABLE-SFP28-5 ist ein 25-Gigabit-passives Direct-Attach-Kupferkabel im DAC-Formfaktor mit fest konfektionierten Enden.</p><p>Über eine Länge von 5 m verbindet das Kabel zwei SFP28-Ports direkt. Als passive Twinax-Baugruppe kommt das FN-CABLE-SFP28-5 ohne eigene Stromversorgung aus. Der Betriebstemperaturbereich reicht von -40 °C bis 85 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit SFP28-Steckplätzen vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 5 m; der passive Twinax-Kupferaufbau benötigt keine externe Stromversorgung und unterstützt kein DOM. Originales Fortinet-Direktanschlusskabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-cable-sfp28-5;0,02;0,15;FN-CABLE-SFP28-5;Fortinet;standard;Stk;Fortinet FN-CABLE-SFP28-5 25G DAC 5 m | Hexwaren;Original Fortinet FN-CABLE-SFP28-5 25-Gigabit-passives Direct-Attach-Kupferkabel (DAC), 5 m. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für Fortinet-SFP28-Steckplätze.;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
FN-CABLE-QSFP+1;Fortinet FN-CABLE-QSFP+1 40 GE DAC – fest konfektioniert, 1 m;"<p>Das Fortinet FN-CABLE-QSFP+1 ist ein 40-Gigabit-passives Direct-Attach-Kupferkabel (DAC). Über eine Länge von 1 m verbindet es zwei QSFP+/QSFP28-Ports direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Direktverbindung im Rack. Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit QSFP+/QSFP28-Steckplätzen vorgesehen.</p>";"<p>Das Fortinet FN-CABLE-QSFP+1 ist ein 40-Gigabit-passives Direct-Attach-Kupferkabel im DAC-Formfaktor mit fest konfektionierten Enden.</p><p>Über eine Länge von 1 m verbindet das Kabel zwei QSFP+/QSFP28-Ports direkt. Als passive Twinax-Baugruppe kommt das FN-CABLE-QSFP+1 ohne eigene Stromversorgung aus. Der Betriebstemperaturbereich reicht von -40 °C bis 85 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit QSFP+/QSFP28-Steckplätzen vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 1 m; der passive Twinax-Kupferaufbau benötigt keine externe Stromversorgung und unterstützt kein DOM. Originales Fortinet-Direktanschlusskabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-cable-qsfp+1;0,05;0,20;FN-CABLE-QSFP+1;Fortinet;standard;Stk;Fortinet FN-CABLE-QSFP+1 40G DAC 1 m | Hexwaren;Original Fortinet FN-CABLE-QSFP+1 40-Gigabit-passives Direct-Attach-Kupferkabel (DAC), 1 m. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für Fortinet-QSFP+/QSFP28-Steckplätze.;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
