Artikelnummer,Attributname,Attributwert
AOC-Q-Q-40G-10M,FAQ,"Welche Datenrate und Bauform hat das AOC-Q-Q-40G-10M?||Das AOC-Q-Q-40G-10M ist ein QSFP+-Kabel mit 40 Gbit/s.##Welche Länge hat das AOC-Q-Q-40G-10M?||Das AOC-Q-Q-40G-10M hat eine feste Länge von 10 m (Aktives optisches Kabel (AOC)).##Benötigt das AOC-Q-Q-40G-10M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das AOC-Q-Q-40G-10M?||Das AOC-Q-Q-40G-10M ist als QSFP+ auf QSFP+ konfektioniert.##In welchem Temperaturbereich arbeitet das AOC-Q-Q-40G-10M?||Das AOC-Q-Q-40G-10M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das AOC-Q-Q-40G-10M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das AOC-Q-Q-40G-10M mit Arista-Geräten kompatibel?||Das AOC-Q-Q-40G-10M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
AOC-Q-Q-40G-15M,FAQ,"Welche Datenrate und Bauform hat das AOC-Q-Q-40G-15M?||Das AOC-Q-Q-40G-15M ist ein QSFP+-Kabel mit 40 Gbit/s.##Welche Länge hat das AOC-Q-Q-40G-15M?||Das AOC-Q-Q-40G-15M hat eine feste Länge von 15 m (Aktives optisches Kabel (AOC)).##Benötigt das AOC-Q-Q-40G-15M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das AOC-Q-Q-40G-15M?||Das AOC-Q-Q-40G-15M ist als QSFP+ auf QSFP+ konfektioniert.##In welchem Temperaturbereich arbeitet das AOC-Q-Q-40G-15M?||Das AOC-Q-Q-40G-15M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das AOC-Q-Q-40G-15M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das AOC-Q-Q-40G-15M mit Arista-Geräten kompatibel?||Das AOC-Q-Q-40G-15M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
AOC-Q-Q-40G-20M,FAQ,"Welche Datenrate und Bauform hat das AOC-Q-Q-40G-20M?||Das AOC-Q-Q-40G-20M ist ein QSFP+-Kabel mit 40 Gbit/s.##Welche Länge hat das AOC-Q-Q-40G-20M?||Das AOC-Q-Q-40G-20M hat eine feste Länge von 20 m (Aktives optisches Kabel (AOC)).##Benötigt das AOC-Q-Q-40G-20M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das AOC-Q-Q-40G-20M?||Das AOC-Q-Q-40G-20M ist als QSFP+ auf QSFP+ konfektioniert.##In welchem Temperaturbereich arbeitet das AOC-Q-Q-40G-20M?||Das AOC-Q-Q-40G-20M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das AOC-Q-Q-40G-20M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das AOC-Q-Q-40G-20M mit Arista-Geräten kompatibel?||Das AOC-Q-Q-40G-20M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
AOC-Q-Q-40G-25M,FAQ,"Welche Datenrate und Bauform hat das AOC-Q-Q-40G-25M?||Das AOC-Q-Q-40G-25M ist ein QSFP+-Kabel mit 40 Gbit/s.##Welche Länge hat das AOC-Q-Q-40G-25M?||Das AOC-Q-Q-40G-25M hat eine feste Länge von 25 m (Aktives optisches Kabel (AOC)).##Benötigt das AOC-Q-Q-40G-25M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das AOC-Q-Q-40G-25M?||Das AOC-Q-Q-40G-25M ist als QSFP+ auf QSFP+ konfektioniert.##In welchem Temperaturbereich arbeitet das AOC-Q-Q-40G-25M?||Das AOC-Q-Q-40G-25M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das AOC-Q-Q-40G-25M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das AOC-Q-Q-40G-25M mit Arista-Geräten kompatibel?||Das AOC-Q-Q-40G-25M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
AOC-Q-Q-40G-30M,FAQ,"Welche Datenrate und Bauform hat das AOC-Q-Q-40G-30M?||Das AOC-Q-Q-40G-30M ist ein QSFP+-Kabel mit 40 Gbit/s.##Welche Länge hat das AOC-Q-Q-40G-30M?||Das AOC-Q-Q-40G-30M hat eine feste Länge von 30 m (Aktives optisches Kabel (AOC)).##Benötigt das AOC-Q-Q-40G-30M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das AOC-Q-Q-40G-30M?||Das AOC-Q-Q-40G-30M ist als QSFP+ auf QSFP+ konfektioniert.##In welchem Temperaturbereich arbeitet das AOC-Q-Q-40G-30M?||Das AOC-Q-Q-40G-30M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das AOC-Q-Q-40G-30M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das AOC-Q-Q-40G-30M mit Arista-Geräten kompatibel?||Das AOC-Q-Q-40G-30M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
AOC-Q-Q-40G-50M,FAQ,"Welche Datenrate und Bauform hat das AOC-Q-Q-40G-50M?||Das AOC-Q-Q-40G-50M ist ein QSFP+-Kabel mit 40 Gbit/s.##Welche Länge hat das AOC-Q-Q-40G-50M?||Das AOC-Q-Q-40G-50M hat eine feste Länge von 50 m (Aktives optisches Kabel (AOC)).##Benötigt das AOC-Q-Q-40G-50M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das AOC-Q-Q-40G-50M?||Das AOC-Q-Q-40G-50M ist als QSFP+ auf QSFP+ konfektioniert.##In welchem Temperaturbereich arbeitet das AOC-Q-Q-40G-50M?||Das AOC-Q-Q-40G-50M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das AOC-Q-Q-40G-50M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das AOC-Q-Q-40G-50M mit Arista-Geräten kompatibel?||Das AOC-Q-Q-40G-50M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
AOC-Q-Q-40G-75M,FAQ,"Welche Datenrate und Bauform hat das AOC-Q-Q-40G-75M?||Das AOC-Q-Q-40G-75M ist ein QSFP+-Kabel mit 40 Gbit/s.##Welche Länge hat das AOC-Q-Q-40G-75M?||Das AOC-Q-Q-40G-75M hat eine feste Länge von 75 m (Aktives optisches Kabel (AOC)).##Benötigt das AOC-Q-Q-40G-75M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das AOC-Q-Q-40G-75M?||Das AOC-Q-Q-40G-75M ist als QSFP+ auf QSFP+ konfektioniert.##In welchem Temperaturbereich arbeitet das AOC-Q-Q-40G-75M?||Das AOC-Q-Q-40G-75M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das AOC-Q-Q-40G-75M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das AOC-Q-Q-40G-75M mit Arista-Geräten kompatibel?||Das AOC-Q-Q-40G-75M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
AOC-Q-Q-40G-100M,FAQ,"Welche Datenrate und Bauform hat das AOC-Q-Q-40G-100M?||Das AOC-Q-Q-40G-100M ist ein QSFP+-Kabel mit 40 Gbit/s.##Welche Länge hat das AOC-Q-Q-40G-100M?||Das AOC-Q-Q-40G-100M hat eine feste Länge von 100 m (Aktives optisches Kabel (AOC)).##Benötigt das AOC-Q-Q-40G-100M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das AOC-Q-Q-40G-100M?||Das AOC-Q-Q-40G-100M ist als QSFP+ auf QSFP+ konfektioniert.##In welchem Temperaturbereich arbeitet das AOC-Q-Q-40G-100M?||Das AOC-Q-Q-40G-100M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das AOC-Q-Q-40G-100M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das AOC-Q-Q-40G-100M mit Arista-Geräten kompatibel?||Das AOC-Q-Q-40G-100M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
QSFP-40G-XSR4,FAQ,"Welche Datenrate und Bauform hat das QSFP-40G-XSR4?||Das QSFP-40G-XSR4 ist ein QSFP+-Modul mit 40 Gbit/s nach 40GBASE-XSR4.##Welchen Stecker und welche Schnittstelle nutzt das QSFP-40G-XSR4?||Das QSFP-40G-XSR4 hat den Formfaktor QSFP+ mit MPO-12-Schnittstelle.##Welche Reichweite erreicht das QSFP-40G-XSR4?||Laut Spezifikation erreicht das QSFP-40G-XSR4 bis zu 400 m (Wellenlänge 850 nm (MMF)).##Welcher Fasertyp ist erforderlich?||Das QSFP-40G-XSR4 ist für Multimode-Glasfaser (MMF) (OM3/OM4) ausgelegt.##Unterstützt das QSFP-40G-XSR4 DOM/DDM?||Ja, das QSFP-40G-XSR4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das QSFP-40G-XSR4?||Das QSFP-40G-XSR4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das QSFP-40G-XSR4 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das QSFP-40G-XSR4 mit Arista-Geräten kompatibel?||Das QSFP-40G-XSR4 ist eine Arista-Optik-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
QSFP-40G-SRBD,FAQ,"Welche Datenrate und Bauform hat das QSFP-40G-SRBD?||Das QSFP-40G-SRBD ist ein QSFP+-Modul mit 40 Gbit/s nach 40GBASE-BIDI.##Welchen Stecker und welche Schnittstelle nutzt das QSFP-40G-SRBD?||Das QSFP-40G-SRBD hat den Formfaktor QSFP+ mit LC (Duplex)-Schnittstelle.##Welche Reichweite erreicht das QSFP-40G-SRBD?||Laut Spezifikation erreicht das QSFP-40G-SRBD bis zu 150 m (Wellenlänge 850 / 910 nm (BiDi, MMF)).##Welcher Fasertyp ist erforderlich?||Das QSFP-40G-SRBD ist für Multimode-Glasfaser (MMF) (OM3/OM4) ausgelegt.##Unterstützt das QSFP-40G-SRBD DOM/DDM?||Ja, das QSFP-40G-SRBD unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das QSFP-40G-SRBD?||Das QSFP-40G-SRBD ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das QSFP-40G-SRBD typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das QSFP-40G-SRBD mit Arista-Geräten kompatibel?||Das QSFP-40G-SRBD ist eine Arista-Optik-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
QSFP-40G-SRBD-R,FAQ,"Welche Datenrate und Bauform hat das QSFP-40G-SRBD-R?||Das QSFP-40G-SRBD-R ist ein QSFP+-Modul mit 40 Gbit/s nach 40GBASE-BIDI.##Welchen Stecker und welche Schnittstelle nutzt das QSFP-40G-SRBD-R?||Das QSFP-40G-SRBD-R hat den Formfaktor QSFP+ mit LC (Duplex)-Schnittstelle.##Welche Reichweite erreicht das QSFP-40G-SRBD-R?||Laut Spezifikation erreicht das QSFP-40G-SRBD-R bis zu 150 m (Wellenlänge 850 / 910 nm (BiDi, MMF)).##Welcher Fasertyp ist erforderlich?||Das QSFP-40G-SRBD-R ist für Multimode-Glasfaser (MMF) (OM3/OM4) ausgelegt.##Unterstützt das QSFP-40G-SRBD-R DOM/DDM?||Ja, das QSFP-40G-SRBD-R unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das QSFP-40G-SRBD-R?||Das QSFP-40G-SRBD-R ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das QSFP-40G-SRBD-R typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das QSFP-40G-SRBD-R mit Arista-Geräten kompatibel?||Das QSFP-40G-SRBD-R ist eine Arista-Optik-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
QSFP-40G-UNIV,FAQ,"Welche Datenrate und Bauform hat das QSFP-40G-UNIV?||Das QSFP-40G-UNIV ist ein QSFP+-Modul mit 40 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das QSFP-40G-UNIV?||Das QSFP-40G-UNIV hat den Formfaktor QSFP+ mit LC (Duplex)-Schnittstelle.##Welche Reichweite erreicht das QSFP-40G-UNIV?||Laut Spezifikation erreicht das QSFP-40G-UNIV bis zu 500 m (Wellenlänge 1310 nm).##Welcher Fasertyp ist erforderlich?||Das QSFP-40G-UNIV ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das QSFP-40G-UNIV DOM/DDM?||Ja, das QSFP-40G-UNIV unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das QSFP-40G-UNIV?||Das QSFP-40G-UNIV ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das QSFP-40G-UNIV typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das QSFP-40G-UNIV mit Arista-Geräten kompatibel?||Das QSFP-40G-UNIV ist eine Arista-Optik-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
QSFP-40G-LRL4,FAQ,"Welche Datenrate und Bauform hat das QSFP-40G-LRL4?||Das QSFP-40G-LRL4 ist ein QSFP+-Modul mit 40 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das QSFP-40G-LRL4?||Das QSFP-40G-LRL4 hat den Formfaktor QSFP+ mit LC (Duplex)-Schnittstelle.##Welche Reichweite erreicht das QSFP-40G-LRL4?||Laut Spezifikation erreicht das QSFP-40G-LRL4 bis zu 1 km (Wellenlänge 1295–1310 nm (LAN-WDM, 4 Wellenlängen)).##Welcher Fasertyp ist erforderlich?||Das QSFP-40G-LRL4 ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das QSFP-40G-LRL4 DOM/DDM?||Ja, das QSFP-40G-LRL4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das QSFP-40G-LRL4?||Das QSFP-40G-LRL4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das QSFP-40G-LRL4 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das QSFP-40G-LRL4 mit Arista-Geräten kompatibel?||Das QSFP-40G-LRL4 ist eine Arista-Optik-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
QSFP-40G-PLR4,FAQ,"Welche Datenrate und Bauform hat das QSFP-40G-PLR4?||Das QSFP-40G-PLR4 ist ein QSFP+-Modul mit 40 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das QSFP-40G-PLR4?||Das QSFP-40G-PLR4 hat den Formfaktor QSFP+ mit MPO-12-Schnittstelle.##Welche Reichweite erreicht das QSFP-40G-PLR4?||Laut Spezifikation erreicht das QSFP-40G-PLR4 bis zu 10 km (Wellenlänge 1295–1310 nm (LAN-WDM, 4 Wellenlängen)).##Welcher Fasertyp ist erforderlich?||Das QSFP-40G-PLR4 ist für parallele Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das QSFP-40G-PLR4 DOM/DDM?||Ja, das QSFP-40G-PLR4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das QSFP-40G-PLR4?||Das QSFP-40G-PLR4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das QSFP-40G-PLR4 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das QSFP-40G-PLR4 mit Arista-Geräten kompatibel?||Das QSFP-40G-PLR4 ist eine Arista-Optik-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
QSFP-40G-PLRL4,FAQ,"Welche Datenrate und Bauform hat das QSFP-40G-PLRL4?||Das QSFP-40G-PLRL4 ist ein QSFP+-Modul mit 40 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das QSFP-40G-PLRL4?||Das QSFP-40G-PLRL4 hat den Formfaktor QSFP+ mit MPO-12-Schnittstelle.##Welche Reichweite erreicht das QSFP-40G-PLRL4?||Laut Spezifikation erreicht das QSFP-40G-PLRL4 bis zu 1 km (Wellenlänge 1295–1310 nm (LAN-WDM, 4 Wellenlängen)).##Welcher Fasertyp ist erforderlich?||Das QSFP-40G-PLRL4 ist für parallele Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das QSFP-40G-PLRL4 DOM/DDM?||Ja, das QSFP-40G-PLRL4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das QSFP-40G-PLRL4?||Das QSFP-40G-PLRL4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das QSFP-40G-PLRL4 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das QSFP-40G-PLRL4 mit Arista-Geräten kompatibel?||Das QSFP-40G-PLRL4 ist eine Arista-Optik-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
C-Z100-Z100-1M,FAQ,"Welche Datenrate und Bauform hat das C-Z100-Z100-1M?||Das C-Z100-Z100-1M ist ein SFP-DD-Kabel mit 100 Gbit/s nach 100GBASE-CR2.##Welche Länge hat das C-Z100-Z100-1M?||Das C-Z100-Z100-1M hat eine feste Länge von 1 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das C-Z100-Z100-1M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das C-Z100-Z100-1M?||Das C-Z100-Z100-1M ist als SFP-DD auf SFP-DD konfektioniert.##In welchem Temperaturbereich arbeitet das C-Z100-Z100-1M?||Das C-Z100-Z100-1M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das C-Z100-Z100-1M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das C-Z100-Z100-1M mit Arista-Geräten kompatibel?||Das C-Z100-Z100-1M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
C-Z100-Z100-2M,FAQ,"Welche Datenrate und Bauform hat das C-Z100-Z100-2M?||Das C-Z100-Z100-2M ist ein SFP-DD-Kabel mit 100 Gbit/s nach 100GBASE-CR2.##Welche Länge hat das C-Z100-Z100-2M?||Das C-Z100-Z100-2M hat eine feste Länge von 2 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das C-Z100-Z100-2M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das C-Z100-Z100-2M?||Das C-Z100-Z100-2M ist als SFP-DD auf SFP-DD konfektioniert.##In welchem Temperaturbereich arbeitet das C-Z100-Z100-2M?||Das C-Z100-Z100-2M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das C-Z100-Z100-2M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das C-Z100-Z100-2M mit Arista-Geräten kompatibel?||Das C-Z100-Z100-2M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
C-Z100-Z100-3M,FAQ,"Welche Datenrate und Bauform hat das C-Z100-Z100-3M?||Das C-Z100-Z100-3M ist ein SFP-DD-Kabel mit 100 Gbit/s nach 100GBASE-CR2.##Welche Länge hat das C-Z100-Z100-3M?||Das C-Z100-Z100-3M hat eine feste Länge von 3 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das C-Z100-Z100-3M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das C-Z100-Z100-3M?||Das C-Z100-Z100-3M ist als SFP-DD auf SFP-DD konfektioniert.##In welchem Temperaturbereich arbeitet das C-Z100-Z100-3M?||Das C-Z100-Z100-3M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das C-Z100-Z100-3M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das C-Z100-Z100-3M mit Arista-Geräten kompatibel?||Das C-Z100-Z100-3M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
C-Z100-Q100-1M,FAQ,"Welche Datenrate und Bauform hat das C-Z100-Q100-1M?||Das C-Z100-Q100-1M ist ein SFP-DD-Kabel mit 100 Gbit/s nach 100GBASE-CR2.##Welche Länge hat das C-Z100-Q100-1M?||Das C-Z100-Q100-1M hat eine feste Länge von 1 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das C-Z100-Q100-1M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das C-Z100-Q100-1M?||Das C-Z100-Q100-1M ist als SFP-DD auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das C-Z100-Q100-1M?||Das C-Z100-Q100-1M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das C-Z100-Q100-1M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das C-Z100-Q100-1M mit Arista-Geräten kompatibel?||Das C-Z100-Q100-1M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
C-Z100-Q100-2M,FAQ,"Welche Datenrate und Bauform hat das C-Z100-Q100-2M?||Das C-Z100-Q100-2M ist ein SFP-DD-Kabel mit 100 Gbit/s nach 100GBASE-CR2.##Welche Länge hat das C-Z100-Q100-2M?||Das C-Z100-Q100-2M hat eine feste Länge von 2 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das C-Z100-Q100-2M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das C-Z100-Q100-2M?||Das C-Z100-Q100-2M ist als SFP-DD auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das C-Z100-Q100-2M?||Das C-Z100-Q100-2M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das C-Z100-Q100-2M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das C-Z100-Q100-2M mit Arista-Geräten kompatibel?||Das C-Z100-Q100-2M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
C-Z100-Q100-3M,FAQ,"Welche Datenrate und Bauform hat das C-Z100-Q100-3M?||Das C-Z100-Q100-3M ist ein SFP-DD-Kabel mit 100 Gbit/s nach 100GBASE-CR2.##Welche Länge hat das C-Z100-Q100-3M?||Das C-Z100-Q100-3M hat eine feste Länge von 3 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das C-Z100-Q100-3M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das C-Z100-Q100-3M?||Das C-Z100-Q100-3M ist als SFP-DD auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das C-Z100-Q100-3M?||Das C-Z100-Q100-3M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das C-Z100-Q100-3M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das C-Z100-Q100-3M mit Arista-Geräten kompatibel?||Das C-Z100-Q100-3M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
C-Z100-2S50-1M,FAQ,"Welche Datenrate und Bauform hat das C-Z100-2S50-1M?||Das C-Z100-2S50-1M ist ein SFP-DD-Kabel mit 100 Gbit/s nach 100GBASE-CR2.##Welche Länge hat das C-Z100-2S50-1M?||Das C-Z100-2S50-1M hat eine feste Länge von 1 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das C-Z100-2S50-1M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das C-Z100-2S50-1M?||Das C-Z100-2S50-1M ist als SFP-DD auf 2x SFP56 konfektioniert.##In welchem Temperaturbereich arbeitet das C-Z100-2S50-1M?||Das C-Z100-2S50-1M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das C-Z100-2S50-1M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das C-Z100-2S50-1M mit Arista-Geräten kompatibel?||Das C-Z100-2S50-1M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
