Artikelnummer,Attributname,Attributwert
JL485A,FAQ,"Welche Datenrate und Bauform hat das JL485A?||Das JL485A ist ein SFP28-Modul mit 25 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das JL485A?||Das JL485A hat den Formfaktor SFP28 mit LC-Schnittstelle.##Welche Reichweite erreicht das JL485A?||Laut Spezifikation erreicht das JL485A bis zu 400 m (Wellenlänge 850 nm).##Welcher Fasertyp ist erforderlich?||Das JL485A ist für Multimode-Glasfaser (MMF) ausgelegt.##Unterstützt das JL485A DOM/DDM?||Ja, das JL485A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das JL485A?||Das JL485A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das JL485A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das JL485A mit HPE-Geräten kompatibel?||Das JL485A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
S5U10A,FAQ,"Welche Datenrate und Bauform hat das S5U10A?||Das S5U10A ist ein SFP28-Modul mit 25 Gbit/s nach TAA.##Welchen Stecker und welche Schnittstelle nutzt das S5U10A?||Das S5U10A hat den Formfaktor SFP28 mit LC-Schnittstelle.##Welche Reichweite erreicht das S5U10A?||Laut Spezifikation erreicht das S5U10A bis zu 400 m (Wellenlänge 850 nm).##Welcher Fasertyp ist erforderlich?||Das S5U10A ist für Multimode-Glasfaser (MMF) ausgelegt.##Unterstützt das S5U10A DOM/DDM?||Ja, das S5U10A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das S5U10A?||Das S5U10A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das S5U10A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das S5U10A mit HPE-Geräten kompatibel?||Das S5U10A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JL486A,FAQ,"Welche Datenrate und Bauform hat das JL486A?||Das JL486A ist ein SFP28-Modul mit 25 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das JL486A?||Das JL486A hat den Formfaktor SFP28 mit LC-Schnittstelle.##Welche Reichweite erreicht das JL486A?||Laut Spezifikation erreicht das JL486A bis zu 10 km (Wellenlänge 1310 nm).##Welcher Fasertyp ist erforderlich?||Das JL486A ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das JL486A DOM/DDM?||Ja, das JL486A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das JL486A?||Das JL486A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das JL486A typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das JL486A mit HPE-Geräten kompatibel?||Das JL486A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
S2P34A,FAQ,"Welche Datenrate und Bauform hat das S2P34A?||Das S2P34A ist ein SFP28-Modul mit 25 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das S2P34A?||Das S2P34A hat den Formfaktor SFP28 mit LC-Schnittstelle.##Welche Reichweite erreicht das S2P34A?||Laut Spezifikation erreicht das S2P34A bis zu 10 km (Wellenlänge 1310 nm).##Welcher Fasertyp ist erforderlich?||Das S2P34A ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das S2P34A DOM/DDM?||Ja, das S2P34A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das S2P34A?||Das S2P34A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das S2P34A typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das S2P34A mit HPE-Geräten kompatibel?||Das S2P34A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
S2N63A,FAQ,"Welche Datenrate und Bauform hat das S2N63A?||Das S2N63A ist ein SFP28-Modul mit 25 Gbit/s nach TAA.##Welchen Stecker und welche Schnittstelle nutzt das S2N63A?||Das S2N63A hat den Formfaktor SFP28 mit LC-Schnittstelle.##Welche Reichweite erreicht das S2N63A?||Laut Spezifikation erreicht das S2N63A bis zu 10 km (Wellenlänge 1310 nm).##Welcher Fasertyp ist erforderlich?||Das S2N63A ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das S2N63A DOM/DDM?||Ja, das S2N63A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das S2N63A?||Das S2N63A ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das S2N63A typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das S2N63A mit HPE-Geräten kompatibel?||Das S2N63A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
S0V71A,FAQ,"Welche Datenrate und Bauform hat das S0V71A?||Das S0V71A ist ein SFP28-Modul mit 25 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das S0V71A?||Das S0V71A hat den Formfaktor SFP28 mit LC-Schnittstelle.##Welche Reichweite erreicht das S0V71A?||Laut Spezifikation erreicht das S0V71A bis zu 40 km (Wellenlänge TX 1270 nm / RX 1310 nm).##Welcher Fasertyp ist erforderlich?||Das S0V71A ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das S0V71A DOM/DDM?||Ja, das S0V71A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das S0V71A?||Das S0V71A ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das S0V71A typischerweise eingesetzt?||Typischer Einsatz: Metro-/Weitverkehrsnetz.##Ist das S0V71A mit HPE-Geräten kompatibel?||Das S0V71A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JL487A,FAQ,"Welche Datenrate und Bauform hat das JL487A?||Das JL487A ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das JL487A?||Das JL487A hat eine feste Länge von 0.65 m (Twinax-Kupfer, passiv (DAC)).##Benötigt das JL487A eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das JL487A?||Das JL487A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das JL487A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das JL487A mit HPE-Geräten kompatibel?||Das JL487A ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JL488A,FAQ,"Welche Datenrate und Bauform hat das JL488A?||Das JL488A ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das JL488A?||Das JL488A hat eine feste Länge von 3 m (Twinax-Kupfer, passiv (DAC)).##Benötigt das JL488A eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das JL488A?||Das JL488A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das JL488A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das JL488A mit HPE-Geräten kompatibel?||Das JL488A ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JL489A,FAQ,"Welche Datenrate und Bauform hat das JL489A?||Das JL489A ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das JL489A?||Das JL489A hat eine feste Länge von 5 m (Twinax-Kupfer, passiv (DAC)).##Benötigt das JL489A eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das JL489A?||Das JL489A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das JL489A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das JL489A mit HPE-Geräten kompatibel?||Das JL489A ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
844477-B21,FAQ,"Welche Datenrate und Bauform hat das 844477-B21?||Das 844477-B21 ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das 844477-B21?||Das 844477-B21 hat eine feste Länge von 3 m (Twinax-Kupfer, passiv (DAC)).##Benötigt das 844477-B21 eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das 844477-B21?||Das 844477-B21 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das 844477-B21 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das 844477-B21 mit HPE-Geräten kompatibel?||Das 844477-B21 ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
844480-B21,FAQ,"Welche Datenrate und Bauform hat das 844480-B21?||Das 844480-B21 ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das 844480-B21?||Das 844480-B21 hat eine feste Länge von 5 m (Twinax-Kupfer, passiv (DAC)).##Benötigt das 844480-B21 eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das 844480-B21?||Das 844480-B21 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das 844480-B21 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das 844480-B21 mit HPE-Geräten kompatibel?||Das 844480-B21 ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
R0M44A,FAQ,"Welche Datenrate und Bauform hat das R0M44A?||Das R0M44A ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das R0M44A?||Das R0M44A hat eine feste Länge von 3 m (Aktives optisches Kabel (AOC)).##Benötigt das R0M44A eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##In welchem Temperaturbereich arbeitet das R0M44A?||Das R0M44A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das R0M44A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das R0M44A mit HPE-Geräten kompatibel?||Das R0M44A ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
R0M45A,FAQ,"Welche Datenrate und Bauform hat das R0M45A?||Das R0M45A ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das R0M45A?||Das R0M45A hat eine feste Länge von 7 m (Aktives optisches Kabel (AOC)).##Benötigt das R0M45A eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##In welchem Temperaturbereich arbeitet das R0M45A?||Das R0M45A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das R0M45A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das R0M45A mit HPE-Geräten kompatibel?||Das R0M45A ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
R0Z21A,FAQ,"Welche Datenrate und Bauform hat das R0Z21A?||Das R0Z21A ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das R0Z21A?||Das R0Z21A hat eine feste Länge von 15 m (Aktives optisches Kabel (AOC)).##Benötigt das R0Z21A eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##In welchem Temperaturbereich arbeitet das R0Z21A?||Das R0Z21A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das R0Z21A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das R0Z21A mit HPE-Geräten kompatibel?||Das R0Z21A ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
Q9S67A,FAQ,"Welche Datenrate und Bauform hat das Q9S67A?||Das Q9S67A ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das Q9S67A?||Das Q9S67A hat eine feste Länge von 3 m (Aktives optisches Kabel (AOC)).##Benötigt das Q9S67A eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##In welchem Temperaturbereich arbeitet das Q9S67A?||Das Q9S67A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das Q9S67A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das Q9S67A mit HPE-Geräten kompatibel?||Das Q9S67A ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
Q9S68A,FAQ,"Welche Datenrate und Bauform hat das Q9S68A?||Das Q9S68A ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das Q9S68A?||Das Q9S68A hat eine feste Länge von 5 m (Aktives optisches Kabel (AOC)).##Benötigt das Q9S68A eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##In welchem Temperaturbereich arbeitet das Q9S68A?||Das Q9S68A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das Q9S68A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das Q9S68A mit HPE-Geräten kompatibel?||Das Q9S68A ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
Q9S69A,FAQ,"Welche Datenrate und Bauform hat das Q9S69A?||Das Q9S69A ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das Q9S69A?||Das Q9S69A hat eine feste Länge von 10 m (Aktives optisches Kabel (AOC)).##Benötigt das Q9S69A eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##In welchem Temperaturbereich arbeitet das Q9S69A?||Das Q9S69A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das Q9S69A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das Q9S69A mit HPE-Geräten kompatibel?||Das Q9S69A ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
Q9S70A,FAQ,"Welche Datenrate und Bauform hat das Q9S70A?||Das Q9S70A ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das Q9S70A?||Das Q9S70A hat eine feste Länge von 15 m (Aktives optisches Kabel (AOC)).##Benötigt das Q9S70A eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##In welchem Temperaturbereich arbeitet das Q9S70A?||Das Q9S70A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das Q9S70A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das Q9S70A mit HPE-Geräten kompatibel?||Das Q9S70A ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JL782A,FAQ,"Welche Datenrate und Bauform hat das JL782A?||Das JL782A ist ein SFP+-Modul mit 10 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das JL782A?||Das JL782A hat den Formfaktor SFP+ mit LC-Schnittstelle.##Welche Reichweite erreicht das JL782A?||Laut Spezifikation erreicht das JL782A bis zu 300 m (Wellenlänge 850 nm).##Welcher Fasertyp ist erforderlich?||Das JL782A ist für Multimode-Glasfaser (MMF) ausgelegt.##Unterstützt das JL782A DOM/DDM?||Ja, das JL782A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das JL782A?||Das JL782A ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das JL782A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das JL782A mit HPE-Geräten kompatibel?||Das JL782A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JL748A,FAQ,"Welche Datenrate und Bauform hat das JL748A?||Das JL748A ist ein SFP+-Modul mit 10 Gbit/s nach TAA.##Welchen Stecker und welche Schnittstelle nutzt das JL748A?||Das JL748A hat den Formfaktor SFP+ mit LC-Schnittstelle.##Welche Reichweite erreicht das JL748A?||Laut Spezifikation erreicht das JL748A bis zu 300 m (Wellenlänge 850 nm).##Welcher Fasertyp ist erforderlich?||Das JL748A ist für Multimode-Glasfaser (MMF) ausgelegt.##Unterstützt das JL748A DOM/DDM?||Ja, das JL748A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das JL748A?||Das JL748A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das JL748A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das JL748A mit HPE-Geräten kompatibel?||Das JL748A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
J9152A,FAQ,"Welche Datenrate und Bauform hat das J9152A?||Das J9152A ist ein SFP+-Modul mit 10 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das J9152A?||Das J9152A hat den Formfaktor SFP+ mit LC-Schnittstelle.##Welche Reichweite erreicht das J9152A?||Laut Spezifikation erreicht das J9152A bis zu 220 m (Wellenlänge 1310 nm).##Welcher Fasertyp ist erforderlich?||Das J9152A ist für Multimode-Glasfaser (MMF) ausgelegt.##Unterstützt das J9152A DOM/DDM?||Ja, das J9152A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das J9152A?||Das J9152A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das J9152A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das J9152A mit HPE-Geräten kompatibel?||Das J9152A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
J9152D,FAQ,"Welche Datenrate und Bauform hat das J9152D?||Das J9152D ist ein SFP+-Modul mit 10 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das J9152D?||Das J9152D hat den Formfaktor SFP+ mit LC-Schnittstelle.##Welche Reichweite erreicht das J9152D?||Laut Spezifikation erreicht das J9152D bis zu 220 m (Wellenlänge 1310 nm).##Welcher Fasertyp ist erforderlich?||Das J9152D ist für Multimode-Glasfaser (MMF) ausgelegt.##Unterstützt das J9152D DOM/DDM?||Ja, das J9152D unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das J9152D?||Das J9152D ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das J9152D typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das J9152D mit HPE-Geräten kompatibel?||Das J9152D ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
S2P31A,FAQ,"Welche Datenrate und Bauform hat das S2P31A?||Das S2P31A ist ein SFP+-Modul mit 10 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das S2P31A?||Das S2P31A hat den Formfaktor SFP+ mit LC-Schnittstelle.##Welche Reichweite erreicht das S2P31A?||Laut Spezifikation erreicht das S2P31A bis zu 10 km (Wellenlänge 1310 nm).##Welcher Fasertyp ist erforderlich?||Das S2P31A ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das S2P31A DOM/DDM?||Ja, das S2P31A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das S2P31A?||Das S2P31A ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das S2P31A typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das S2P31A mit HPE-Geräten kompatibel?||Das S2P31A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JL749A,FAQ,"Welche Datenrate und Bauform hat das JL749A?||Das JL749A ist ein SFP+-Modul mit 10 Gbit/s nach TAA.##Welchen Stecker und welche Schnittstelle nutzt das JL749A?||Das JL749A hat den Formfaktor SFP+ mit LC-Schnittstelle.##Welche Reichweite erreicht das JL749A?||Laut Spezifikation erreicht das JL749A bis zu 10 km (Wellenlänge 1310 nm).##Welcher Fasertyp ist erforderlich?||Das JL749A ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das JL749A DOM/DDM?||Ja, das JL749A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das JL749A?||Das JL749A ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das JL749A typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das JL749A mit HPE-Geräten kompatibel?||Das JL749A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JL783A,FAQ,"Welche Datenrate und Bauform hat das JL783A?||Das JL783A ist ein SFP+-Modul mit 10 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das JL783A?||Das JL783A hat den Formfaktor SFP+ mit LC-Schnittstelle.##Welche Reichweite erreicht das JL783A?||Laut Spezifikation erreicht das JL783A bis zu 10 km (Wellenlänge 1310 nm).##Welcher Fasertyp ist erforderlich?||Das JL783A ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das JL783A DOM/DDM?||Ja, das JL783A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das JL783A?||Das JL783A ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das JL783A typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das JL783A mit HPE-Geräten kompatibel?||Das JL783A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
R9X54A,FAQ,"Welche Datenrate und Bauform hat das R9X54A?||Das R9X54A ist ein SFP+-Modul mit 10 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das R9X54A?||Das R9X54A hat den Formfaktor SFP+ mit LC-Schnittstelle.##Welche Reichweite erreicht das R9X54A?||Laut Spezifikation erreicht das R9X54A bis zu 40 km (Wellenlänge TX 1330 nm / RX 1270 nm).##Welcher Fasertyp ist erforderlich?||Das R9X54A ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das R9X54A DOM/DDM?||Ja, das R9X54A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das R9X54A?||Das R9X54A ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das R9X54A typischerweise eingesetzt?||Typischer Einsatz: Metro-/Weitverkehrsnetz.##Ist das R9X54A mit HPE-Geräten kompatibel?||Das R9X54A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
R9X55A,FAQ,"Welche Datenrate und Bauform hat das R9X55A?||Das R9X55A ist ein SFP+-Modul mit 10 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das R9X55A?||Das R9X55A hat den Formfaktor SFP+ mit LC-Schnittstelle.##Welche Reichweite erreicht das R9X55A?||Laut Spezifikation erreicht das R9X55A bis zu 40 km (Wellenlänge TX 1270 nm / RX 1330 nm).##Welcher Fasertyp ist erforderlich?||Das R9X55A ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das R9X55A DOM/DDM?||Ja, das R9X55A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das R9X55A?||Das R9X55A ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das R9X55A typischerweise eingesetzt?||Typischer Einsatz: Metro-/Weitverkehrsnetz.##Ist das R9X55A mit HPE-Geräten kompatibel?||Das R9X55A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
